id,source,title,year,venue,doi,url,pdf_url,citations,authors
http://arxiv.org/abs/2111.11295v1,arxiv,"Artificial Intelligence Technology analysis using Artificial
  Intelligence patent through Deep Learning model and vector space model",2021,arXiv,,http://arxiv.org/abs/2111.11295v1,http://arxiv.org/pdf/2111.11295v1,,Yongmin Yoo; Dongjin Lim; Kyungsun Kim
